acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,song,speechiness,tempo,time_signature,track_href,type,uri,valence
0.153,https://api.spotify.com/v1/audio-analysis/774gpWdL83XLUXxr8PBkWy,0.599,235147,0.321,774gpWdL83XLUXxr8PBkWy,0.133,0,0.0991,-14.308,1,Barfly - Ray LaMontagne,0.0289,81.222,4,https://api.spotify.com/v1/tracks/774gpWdL83XLUXxr8PBkWy,audio_features,spotify:track:774gpWdL83XLUXxr8PBkWy,0.357
0.00253,https://api.spotify.com/v1/audio-analysis/2E7W1X4maFFcjHrVrFA7Vs,0.303,257120,0.961,2E7W1X4maFFcjHrVrFA7Vs,6.20E-05,9,0.132,-5.333,0,Bark At The Moon - Ozzy Osbourne,0.243,146.591,4,https://api.spotify.com/v1/tracks/2E7W1X4maFFcjHrVrFA7Vs,audio_features,spotify:track:2E7W1X4maFFcjHrVrFA7Vs,0.305
0.111,https://api.spotify.com/v1/audio-analysis/1gewemPOUilb21s7CfMS55,0.692,229040,0.689,1gewemPOUilb21s7CfMS55,0,4,0.343,-5.988,1,Bartender Song (Sittin\' At A Bar) - Rehab,0.0461,75.983,4,https://api.spotify.com/v1/tracks/1gewemPOUilb21s7CfMS55,audio_features,spotify:track:1gewemPOUilb21s7CfMS55,0.641
0.21,https://api.spotify.com/v1/audio-analysis/4ORbUYpR6MDsJYTHh3xBWH,0.94,188120,0.208,4ORbUYpR6MDsJYTHh3xBWH,0.085,9,0.105,-15.235,0,Basic Space - The xx,0.0853,115.872,4,https://api.spotify.com/v1/tracks/4ORbUYpR6MDsJYTHh3xBWH,audio_features,spotify:track:4ORbUYpR6MDsJYTHh3xBWH,0.148
0.928,https://api.spotify.com/v1/audio-analysis/6GaVqAdtJwPq74c9Ahvmoh,0.261,161333,0.531,6GaVqAdtJwPq74c9Ahvmoh,0.703,1,0.401,-16.814,0,Bass Solo - Incubus,0.121,96.96,4,https://api.spotify.com/v1/tracks/6GaVqAdtJwPq74c9Ahvmoh,audio_features,spotify:track:6GaVqAdtJwPq74c9Ahvmoh,0.598
0.00313,https://api.spotify.com/v1/audio-analysis/0au4ZXv4dsGaXCYYaM1Xja,0.4,230633,0.962,0au4ZXv4dsGaXCYYaM1Xja,0,8,0.134,-2.248,1,Bastards on Parade - Dropkick Murphys,0.0492,100.344,4,https://api.spotify.com/v1/tracks/0au4ZXv4dsGaXCYYaM1Xja,audio_features,spotify:track:0au4ZXv4dsGaXCYYaM1Xja,0.592
0.338,https://api.spotify.com/v1/audio-analysis/5o3kqMkU01oHWJ05aQQqwv,0.597,242773,0.561,5o3kqMkU01oHWJ05aQQqwv,1.83E-05,8,0.219,-7.446,0,Battle - Colbie Caillat,0.0307,135.971,4,https://api.spotify.com/v1/tracks/5o3kqMkU01oHWJ05aQQqwv,audio_features,spotify:track:5o3kqMkU01oHWJ05aQQqwv,0.305
0.000428,https://api.spotify.com/v1/audio-analysis/3oCUlPYV4YLR7UJkLfZEhQ,0.338,332293,0.621,3oCUlPYV4YLR7UJkLfZEhQ,0.295,2,0.228,-6.371,0,Battle For The Sun - Placebo,0.0381,152.413,4,https://api.spotify.com/v1/tracks/3oCUlPYV4YLR7UJkLfZEhQ,audio_features,spotify:track:3oCUlPYV4YLR7UJkLfZEhQ,0.505
0.256,https://api.spotify.com/v1/audio-analysis/11aFVmFy8903RwDx4ohQiq,0.634,144200,0.733,11aFVmFy8903RwDx4ohQiq,0,7,0.394,-8.532,0,Be (Intro) - Common,0.15,93.694,4,https://api.spotify.com/v1/tracks/11aFVmFy8903RwDx4ohQiq,audio_features,spotify:track:11aFVmFy8903RwDx4ohQiq,0.199
0.0113,https://api.spotify.com/v1/audio-analysis/1D5IUaypUrzUaqFIFgQ1KH,0.387,222440,0.971,1D5IUaypUrzUaqFIFgQ1KH,0.0287,2,0.0663,-5.192,1,Be Aggressive - Faith No More,0.19,121.572,4,https://api.spotify.com/v1/tracks/1D5IUaypUrzUaqFIFgQ1KH,audio_features,spotify:track:1D5IUaypUrzUaqFIFgQ1KH,0.358
0.0131,https://api.spotify.com/v1/audio-analysis/7evPdOEwTyuJAiIf3RZRyB,0.586,249760,0.545,7evPdOEwTyuJAiIf3RZRyB,0,4,0.0591,-8.233,0,Be Aware - Bobby Lee,0.163,77.255,4,https://api.spotify.com/v1/tracks/7evPdOEwTyuJAiIf3RZRyB,audio_features,spotify:track:7evPdOEwTyuJAiIf3RZRyB,0.461
0.24,https://api.spotify.com/v1/audio-analysis/5hGzAh5vPPHMENnXWNWngn,0.351,185773,0.725,5hGzAh5vPPHMENnXWNWngn,0.216,6,0.225,-7.641,0,Be Kind - Devendra Banhart,0.0456,100.412,4,https://api.spotify.com/v1/tracks/5hGzAh5vPPHMENnXWNWngn,audio_features,spotify:track:5hGzAh5vPPHMENnXWNWngn,0.255
0.000753,https://api.spotify.com/v1/audio-analysis/14N34I4gFj9pQzm7HxXgOX,0.282,181787,0.835,14N34I4gFj9pQzm7HxXgOX,0.259,5,0.0675,-4.959,0,Be Less Rude - Frightened Rabbit,0.0394,146.085,4,https://api.spotify.com/v1/tracks/14N34I4gFj9pQzm7HxXgOX,audio_features,spotify:track:14N34I4gFj9pQzm7HxXgOX,0.342
0.000358,https://api.spotify.com/v1/audio-analysis/2rBxZKNFSzBL32mXA9u7dL,0.545,194733,0.86,2rBxZKNFSzBL32mXA9u7dL,0,2,0.112,-7.228,1,Be Like You - Notes From Underground,0.26,130.958,4,https://api.spotify.com/v1/tracks/2rBxZKNFSzBL32mXA9u7dL,audio_features,spotify:track:2rBxZKNFSzBL32mXA9u7dL,0.519
0.181,https://api.spotify.com/v1/audio-analysis/2G2YzndIA6jeWFPBXhUjh5,0.511,160907,0.769,2G2YzndIA6jeWFPBXhUjh5,0,4,0.0921,-7.032,1,Be My Baby - The Ronettes,0.042,129.657,4,https://api.spotify.com/v1/tracks/2G2YzndIA6jeWFPBXhUjh5,audio_features,spotify:track:2G2YzndIA6jeWFPBXhUjh5,0.818
0.113,https://api.spotify.com/v1/audio-analysis/7K5DQXU32pXtzwUgHsrZYy,0.532,201040,0.434,7K5DQXU32pXtzwUgHsrZYy,0.00151,2,0.076,-15.45,1,Be My Lover - Alice Cooper,0.0543,117.6,4,https://api.spotify.com/v1/tracks/7K5DQXU32pXtzwUgHsrZYy,audio_features,spotify:track:7K5DQXU32pXtzwUgHsrZYy,0.554
0.0226,https://api.spotify.com/v1/audio-analysis/0z6aqMJAl7TbCP4okrKcHs,0.596,195467,0.708,0z6aqMJAl7TbCP4okrKcHs,2.94E-06,9,0.263,-7.493,0,Be Somebody - 3 Doors Down,0.0302,140.187,4,https://api.spotify.com/v1/tracks/0z6aqMJAl7TbCP4okrKcHs,audio_features,spotify:track:0z6aqMJAl7TbCP4okrKcHs,0.326
0.0274,https://api.spotify.com/v1/audio-analysis/0eQjA54TJkwTHDJKG8OkRg,0.487,227147,0.835,0eQjA54TJkwTHDJKG8OkRg,0.00754,2,0.211,-6.44,1,Be Somebody - Kings Of Leon,0.0588,133.907,4,https://api.spotify.com/v1/tracks/0eQjA54TJkwTHDJKG8OkRg,audio_features,spotify:track:0eQjA54TJkwTHDJKG8OkRg,0.311
0.00314,https://api.spotify.com/v1/audio-analysis/0hH2MFhI2WZsdmrhzWe8u2,0.35,199373,0.237,0hH2MFhI2WZsdmrhzWe8u2,0.0283,2,0.1,-7.83,1,Be Wild - M83,0.0423,119.904,4,https://api.spotify.com/v1/tracks/0hH2MFhI2WZsdmrhzWe8u2,audio_features,spotify:track:0hH2MFhI2WZsdmrhzWe8u2,0.0459
0.0857,https://api.spotify.com/v1/audio-analysis/6XLAuIC4H6sQy9IP30yosM,0.689,231013,0.738,6XLAuIC4H6sQy9IP30yosM,2.04E-05,11,0.0629,-7.482,0,Be With You - Akon,0.0846,173.951,4,https://api.spotify.com/v1/tracks/6XLAuIC4H6sQy9IP30yosM,audio_features,spotify:track:6XLAuIC4H6sQy9IP30yosM,0.719
0.125,https://api.spotify.com/v1/audio-analysis/1qgNiHh7QoSgzoFZEPwPNm,0.711,260200,0.454,1qgNiHh7QoSgzoFZEPwPNm,2.15E-06,0,0.071,-6.485,0,Be With You - Beyoncé,0.0904,74.928,4,https://api.spotify.com/v1/tracks/1qgNiHh7QoSgzoFZEPwPNm,audio_features,spotify:track:1qgNiHh7QoSgzoFZEPwPNm,0.782
0.0315,https://api.spotify.com/v1/audio-analysis/1lZ4j5WBURBwZ0M5TT46wP,0.696,220160,0.872,1lZ4j5WBURBwZ0M5TT46wP,0.000769,1,0.0411,-5.417,0,Be With You - Enrique Iglesias,0.0328,122.009,4,https://api.spotify.com/v1/tracks/1lZ4j5WBURBwZ0M5TT46wP,audio_features,spotify:track:1lZ4j5WBURBwZ0M5TT46wP,0.55
0.983,https://api.spotify.com/v1/audio-analysis/7oRNU7Tmek0nm2lqyDojoG,0.668,160093,0.081,7oRNU7Tmek0nm2lqyDojoG,0.42,0,0.114,-17.282,1,Beach Baby - Bon Iver,0.0366,114.358,3,https://api.spotify.com/v1/tracks/7oRNU7Tmek0nm2lqyDojoG,audio_features,spotify:track:7oRNU7Tmek0nm2lqyDojoG,0.0925
0.0138,https://api.spotify.com/v1/audio-analysis/2UOsDaEqTsoHZvCMF5nm53,0.602,194067,0.931,2UOsDaEqTsoHZvCMF5nm53,0.263,0,0.0664,-7.798,1,Beach Party - Air France,0.073,114.998,4,https://api.spotify.com/v1/tracks/2UOsDaEqTsoHZvCMF5nm53,audio_features,spotify:track:2UOsDaEqTsoHZvCMF5nm53,0.477
0.377,https://api.spotify.com/v1/audio-analysis/0EihzB2gpQ3lHkDUJrSIch,0.919,241413,0.241,0EihzB2gpQ3lHkDUJrSIch,0.000172,0,0.0943,-11.958,1,Beach Party - Hot Chip,0.104,106.458,4,https://api.spotify.com/v1/tracks/0EihzB2gpQ3lHkDUJrSIch,audio_features,spotify:track:0EihzB2gpQ3lHkDUJrSIch,0.439
0.0183,https://api.spotify.com/v1/audio-analysis/4OMsAnt8JSBctSJQIMNAy1,0.558,229400,0.936,4OMsAnt8JSBctSJQIMNAy1,3.51E-06,0,0.313,-3.631,1,Beat It - Fall Out Boy,0.0616,149.98,4,https://api.spotify.com/v1/tracks/4OMsAnt8JSBctSJQIMNAy1,audio_features,spotify:track:4OMsAnt8JSBctSJQIMNAy1,0.869
0.00232,https://api.spotify.com/v1/audio-analysis/4T2IGcGTKlnJ8TNQfDyx8k,0.214,139040,0.953,4T2IGcGTKlnJ8TNQfDyx8k,0.008,2,0.498,-8.41,1,Beat Somebody Up - MDC,0.121,136.337,4,https://api.spotify.com/v1/tracks/4T2IGcGTKlnJ8TNQfDyx8k,audio_features,spotify:track:4T2IGcGTKlnJ8TNQfDyx8k,0.479
0.892,https://api.spotify.com/v1/audio-analysis/3PyDdkze6ZoVylcGqJPM32,0.144,876853,0.000772,3PyDdkze6ZoVylcGqJPM32,0.905,0,0.129,-13.125,1,Beauties Can Die - M83,0.0408,137.478,3,https://api.spotify.com/v1/tracks/3PyDdkze6ZoVylcGqJPM32,audio_features,spotify:track:3PyDdkze6ZoVylcGqJPM32,0.0248
0.00227,https://api.spotify.com/v1/audio-analysis/6AgtIN7FyBd4zJhZI7mrsz,0.497,195893,0.748,6AgtIN7FyBd4zJhZI7mrsz,0,6,0.136,-4.5,1,Beautiful - 10 Years,0.0332,131.944,4,https://api.spotify.com/v1/tracks/6AgtIN7FyBd4zJhZI7mrsz,audio_features,spotify:track:6AgtIN7FyBd4zJhZI7mrsz,0.274
0.1,https://api.spotify.com/v1/audio-analysis/1l4NX2hXE4HIhB8U2sVbAB,0.664,228747,0.9,1l4NX2hXE4HIhB8U2sVbAB,0,7,0.236,-6.059,1,Beautiful - Audio Adrenaline,0.0407,99.065,4,https://api.spotify.com/v1/tracks/1l4NX2hXE4HIhB8U2sVbAB,audio_features,spotify:track:1l4NX2hXE4HIhB8U2sVbAB,0.633
0.578,https://api.spotify.com/v1/audio-analysis/3TCauNPqFiniaYHBvEVoHG,0.457,238560,0.573,3TCauNPqFiniaYHBvEVoHG,3.05E-06,5,0.114,-3.866,0,Beautiful - Christina Aguilera,0.0275,76.193,4,https://api.spotify.com/v1/tracks/3TCauNPqFiniaYHBvEVoHG,audio_features,spotify:track:3TCauNPqFiniaYHBvEVoHG,0.0992
0.0759,https://api.spotify.com/v1/audio-analysis/5tLDX5Z50VZAvga5695enB,0.502,287787,0.873,5tLDX5Z50VZAvga5695enB,0,5,0.0509,-4.976,0,Beautiful - Damian Marley / Bobby Brown,0.152,92.993,4,https://api.spotify.com/v1/tracks/5tLDX5Z50VZAvga5695enB,audio_features,spotify:track:5tLDX5Z50VZAvga5695enB,0.811
0.389,https://api.spotify.com/v1/audio-analysis/4dlh921u5Ojn59FK2TOC24,0.452,148701,0.229,4dlh921u5Ojn59FK2TOC24,0,9,0.143,-11.802,1,Beautiful - India.Arie,0.0421,76.131,4,https://api.spotify.com/v1/tracks/4dlh921u5Ojn59FK2TOC24,audio_features,spotify:track:4dlh921u5Ojn59FK2TOC24,0.348
0.804,https://api.spotify.com/v1/audio-analysis/5LwuYetop8ym6rbX86DGs3,0.527,249280,0.633,5LwuYetop8ym6rbX86DGs3,0.000274,7,0.103,-8.369,1,Beautiful - Moby,0.0305,78,4,https://api.spotify.com/v1/tracks/5LwuYetop8ym6rbX86DGs3,audio_features,spotify:track:5LwuYetop8ym6rbX86DGs3,0.364
0.0128,https://api.spotify.com/v1/audio-analysis/3CSOtoHPShA4janfXFTuVb,0.576,183187,0.881,3CSOtoHPShA4janfXFTuVb,0,2,0.359,-4.731,0,Beautiful Bride - Flyleaf,0.033,97.009,4,https://api.spotify.com/v1/tracks/3CSOtoHPShA4janfXFTuVb,audio_features,spotify:track:3CSOtoHPShA4janfXFTuVb,0.449
0.0114,https://api.spotify.com/v1/audio-analysis/7h7e3qGwgbW8wsxQb0NsWJ,0.655,329073,0.912,7h7e3qGwgbW8wsxQb0NsWJ,0.792,7,0.124,-9.636,0,Beautiful Day Without You - Röyksopp,0.0497,109.992,4,https://api.spotify.com/v1/tracks/7h7e3qGwgbW8wsxQb0NsWJ,audio_features,spotify:track:7h7e3qGwgbW8wsxQb0NsWJ,0.135
0.201,https://api.spotify.com/v1/audio-analysis/5uNEaSgkkPw6vLCUh3KsdQ,0.415,251640,0.661,5uNEaSgkkPw6vLCUh3KsdQ,0,7,0.143,-4.629,1,Beautiful Disaster - Jon McLaughlin,0.0296,156.177,4,https://api.spotify.com/v1/tracks/5uNEaSgkkPw6vLCUh3KsdQ,audio_features,spotify:track:5uNEaSgkkPw6vLCUh3KsdQ,0.283
0.0317,https://api.spotify.com/v1/audio-analysis/2ZD9GDUYRQ2kVqfZcLJWxG,0.822,196542,0.351,2ZD9GDUYRQ2kVqfZcLJWxG,0.0545,8,0.119,-12.505,1,Beautiful Liar - Beyonce & Shakira,0.109,91.94,4,https://api.spotify.com/v1/tracks/2ZD9GDUYRQ2kVqfZcLJWxG,audio_features,spotify:track:2ZD9GDUYRQ2kVqfZcLJWxG,0.502
0.202,https://api.spotify.com/v1/audio-analysis/74jTexO94dFGyXGyeu8krd,0.749,221187,0.988,74jTexO94dFGyXGyeu8krd,0.00631,0,0.17,-5.266,0,Beautiful Life - Ace of Base,0.0387,135.015,4,https://api.spotify.com/v1/tracks/74jTexO94dFGyXGyeu8krd,audio_features,spotify:track:74jTexO94dFGyXGyeu8krd,0.749
0.212,https://api.spotify.com/v1/audio-analysis/2DAnf9FhQYMpSgo362OLhn,0.635,180413,0.861,2DAnf9FhQYMpSgo362OLhn,0,6,0.344,-5.323,0,Beautiful Morning - Ace of Base,0.0368,98.002,4,https://api.spotify.com/v1/tracks/2DAnf9FhQYMpSgo362OLhn,audio_features,spotify:track:2DAnf9FhQYMpSgo362OLhn,0.618
0.122,https://api.spotify.com/v1/audio-analysis/3DlRZM6zKSlAZigHbJQ3cp,0.52,260760,0.756,3DlRZM6zKSlAZigHbJQ3cp,3.53E-05,11,0.389,-3.909,1,Beautiful Stranger - Madonna,0.0288,122.448,4,https://api.spotify.com/v1/tracks/3DlRZM6zKSlAZigHbJQ3cp,audio_features,spotify:track:3DlRZM6zKSlAZigHbJQ3cp,0.286
0.0575,https://api.spotify.com/v1/audio-analysis/0Jk5J9HrDmCEKV7xYmaB6m,0.601,225000,0.755,0Jk5J9HrDmCEKV7xYmaB6m,0.887,8,0.347,-5.528,1,Beauty Beats - Beats Antique,0.0405,180.02,4,https://api.spotify.com/v1/tracks/0Jk5J9HrDmCEKV7xYmaB6m,audio_features,spotify:track:0Jk5J9HrDmCEKV7xYmaB6m,0.508
0.291,https://api.spotify.com/v1/audio-analysis/6Kgaa496HC0JNIFNboEQjU,0.879,210200,0.51,6Kgaa496HC0JNIFNboEQjU,0,2,0.684,-6.177,1,Bebot - Black Eyed Peas,0.415,106.965,4,https://api.spotify.com/v1/tracks/6Kgaa496HC0JNIFNboEQjU,audio_features,spotify:track:6Kgaa496HC0JNIFNboEQjU,0.611
0.166,https://api.spotify.com/v1/audio-analysis/0rRboI6IRuGx56Dq3UdYY4,0.8,197760,0.339,0rRboI6IRuGx56Dq3UdYY4,0,7,0.0791,-8.531,1,Because I Got High - Afroman,0.483,165.982,4,https://api.spotify.com/v1/tracks/0rRboI6IRuGx56Dq3UdYY4,audio_features,spotify:track:0rRboI6IRuGx56Dq3UdYY4,0.844
3.11E-05,https://api.spotify.com/v1/audio-analysis/1ijqDTrmdvWpsoxtNdiWTG,0.541,207400,0.991,1ijqDTrmdvWpsoxtNdiWTG,0.0682,5,0.855,-5.255,1,Because We Can - Fatboy Slim,0.0479,140.092,4,https://api.spotify.com/v1/tracks/1ijqDTrmdvWpsoxtNdiWTG,audio_features,spotify:track:1ijqDTrmdvWpsoxtNdiWTG,0.839
0.285,https://api.spotify.com/v1/audio-analysis/4qhkS0lRL2GgDxpuIr2Mbb,0.621,273027,0.504,4qhkS0lRL2GgDxpuIr2Mbb,0,1,0.103,-8.001,1,Because You Loved Me - Céline Dion,0.0314,119.923,4,https://api.spotify.com/v1/tracks/4qhkS0lRL2GgDxpuIr2Mbb,audio_features,spotify:track:4qhkS0lRL2GgDxpuIr2Mbb,0.161
0.00371,https://api.spotify.com/v1/audio-analysis/1Nukcy7xk7AbS7MtkaiOe3,0.654,440267,0.823,1Nukcy7xk7AbS7MtkaiOe3,0.431,11,0.186,-5.768,0,Becoming Insane - Infected Mushroom,0.0662,144.995,4,https://api.spotify.com/v1/tracks/1Nukcy7xk7AbS7MtkaiOe3,audio_features,spotify:track:1Nukcy7xk7AbS7MtkaiOe3,0.631
3.37E-06,https://api.spotify.com/v1/audio-analysis/1xMBYzmflSwRRkvBbv6TtP,0.256,239067,0.976,1xMBYzmflSwRRkvBbv6TtP,0.447,2,0.354,-5.528,1,Becoming [Live Version] - Pantera,0.13,134.798,4,https://api.spotify.com/v1/tracks/1xMBYzmflSwRRkvBbv6TtP,audio_features,spotify:track:1xMBYzmflSwRRkvBbv6TtP,0.152
0.17,https://api.spotify.com/v1/audio-analysis/6TlRNJaezOdzdECnQeRuMM,0.684,275107,0.606,6TlRNJaezOdzdECnQeRuMM,0,5,0.058,-7.268,0,Bed - J. Holiday,0.0504,127.901,4,https://api.spotify.com/v1/tracks/6TlRNJaezOdzdECnQeRuMM,audio_features,spotify:track:6TlRNJaezOdzdECnQeRuMM,0.723
5.69E-05,https://api.spotify.com/v1/audio-analysis/03qD68xOBXaEleWC6mQCFE,0.31,479829,0.939,03qD68xOBXaEleWC6mQCFE,0.216,2,0.126,-4.371,1,Bedlam 1-2-3 - Exodus,0.0589,102.273,4,https://api.spotify.com/v1/tracks/03qD68xOBXaEleWC6mQCFE,audio_features,spotify:track:03qD68xOBXaEleWC6mQCFE,0.383
0.134,https://api.spotify.com/v1/audio-analysis/6vZyq8pjOueNoDHEvYF8oB,0.711,277720,0.543,6vZyq8pjOueNoDHEvYF8oB,0,8,0.117,-9.706,1,Bedroom Boom (Feat. Avant) - Ying Yang Twins,0.121,151.006,4,https://api.spotify.com/v1/tracks/6vZyq8pjOueNoDHEvYF8oB,audio_features,spotify:track:6vZyq8pjOueNoDHEvYF8oB,0.501
0.000261,https://api.spotify.com/v1/audio-analysis/2TVpAyK4YtuVeezFA3vPVg,0.226,185667,0.9,2TVpAyK4YtuVeezFA3vPVg,0.0757,11,0.577,-6.377,1,Bedroom Suite - Joe Christmas,0.048,151.1,4,https://api.spotify.com/v1/tracks/2TVpAyK4YtuVeezFA3vPVg,audio_features,spotify:track:2TVpAyK4YtuVeezFA3vPVg,0.466
0.00539,https://api.spotify.com/v1/audio-analysis/6Nabz5Gsy80XL0MJoOmgF8,0.754,258173,0.496,6Nabz5Gsy80XL0MJoOmgF8,0.000152,0,0.0871,-8.7,1,Beds Are Burning - Midnight Oil,0.0351,119.186,4,https://api.spotify.com/v1/tracks/6Nabz5Gsy80XL0MJoOmgF8,audio_features,spotify:track:6Nabz5Gsy80XL0MJoOmgF8,0.341
3.74E-06,https://api.spotify.com/v1/audio-analysis/4V7UY9lITfAcSQRIyXOwez,0.396,115600,0.919,4V7UY9lITfAcSQRIyXOwez,0,9,0.333,-10.086,1,Been A Son - Nirvana,0.0823,154.411,4,https://api.spotify.com/v1/tracks/4V7UY9lITfAcSQRIyXOwez,audio_features,spotify:track:4V7UY9lITfAcSQRIyXOwez,0.593
0.000772,https://api.spotify.com/v1/audio-analysis/7qEm8Z4KFLdCMlv96KykVd,0.591,210533,0.869,7qEm8Z4KFLdCMlv96KykVd,4.06E-06,0,0.085,-6.205,1,Beer - Reel Big Fish,0.106,104.43,4,https://api.spotify.com/v1/tracks/7qEm8Z4KFLdCMlv96KykVd,audio_features,spotify:track:7qEm8Z4KFLdCMlv96KykVd,0.859
0.325,https://api.spotify.com/v1/audio-analysis/2rkVoKVEMuct8SmEIGKzBw,0.67,299800,0.468,2rkVoKVEMuct8SmEIGKzBw,0,1,0.0516,-6.725,0,Before I Let You Go - Blackstreet,0.0328,140.069,4,https://api.spotify.com/v1/tracks/2rkVoKVEMuct8SmEIGKzBw,audio_features,spotify:track:2rkVoKVEMuct8SmEIGKzBw,0.486
0.234,https://api.spotify.com/v1/audio-analysis/5vDImXyLguoCbkYASPf4xQ,0.756,206560,0.759,5vDImXyLguoCbkYASPf4xQ,0.0848,4,0.348,-6.745,1,Before You Accuse Me - Creedence Clearwater Revival,0.048,119.266,4,https://api.spotify.com/v1/tracks/5vDImXyLguoCbkYASPf4xQ,audio_features,spotify:track:5vDImXyLguoCbkYASPf4xQ,0.945
0.457,https://api.spotify.com/v1/audio-analysis/7rwfvEQixcQYcGCCDCFmex,0.484,179200,0.489,7rwfvEQixcQYcGCCDCFmex,0.00196,2,0.142,-9.816,1,Before You Cry - Camera Obscura,0.0277,125.448,4,https://api.spotify.com/v1/tracks/7rwfvEQixcQYcGCCDCFmex,audio_features,spotify:track:7rwfvEQixcQYcGCCDCFmex,0.674
0.0731,https://api.spotify.com/v1/audio-analysis/56nlGuoISiyzyyoAUwmF4w,0.654,148267,0.726,56nlGuoISiyzyyoAUwmF4w,0.891,10,0.243,-5.491,0,Beginners Falafel - Flying Lotus,0.0354,90.969,4,https://api.spotify.com/v1/tracks/56nlGuoISiyzyyoAUwmF4w,audio_features,spotify:track:56nlGuoISiyzyyoAUwmF4w,0.56
0.424,https://api.spotify.com/v1/audio-analysis/0gCPr1cgF5rLA0iqI3ghGo,0.581,208347,0.459,0gCPr1cgF5rLA0iqI3ghGo,0.0744,9,0.111,-12.337,1,Behave - Frightened Rabbit,0.0286,100.033,4,https://api.spotify.com/v1/tracks/0gCPr1cgF5rLA0iqI3ghGo,audio_features,spotify:track:0gCPr1cgF5rLA0iqI3ghGo,0.598
0.495,https://api.spotify.com/v1/audio-analysis/2DQ11fiHhS2436z7Odek4o,0.585,269973,0.497,2DQ11fiHhS2436z7Odek4o,0,7,0.117,-6.643,1,Behind Blue Eyes - Limp Bizkit,0.0264,120.309,4,https://api.spotify.com/v1/tracks/2DQ11fiHhS2436z7Odek4o,audio_features,spotify:track:2DQ11fiHhS2436z7Odek4o,0.102
0.000942,https://api.spotify.com/v1/audio-analysis/3wuJOi4N0Dd0QtBW0wZUwJ,0.334,195120,0.976,3wuJOi4N0Dd0QtBW0wZUwJ,5.10E-05,10,0.184,-3.471,0,Behind Closed Doors - Rise Against,0.0987,195.177,4,https://api.spotify.com/v1/tracks/3wuJOi4N0Dd0QtBW0wZUwJ,audio_features,spotify:track:3wuJOi4N0Dd0QtBW0wZUwJ,0.547
0.953,https://api.spotify.com/v1/audio-analysis/2gUk2EOIjznTqqr1NwbmMJ,0.545,94333,0.136,2gUk2EOIjznTqqr1NwbmMJ,0.893,4,0.107,-25.549,0,Behind The Screams - CKY,0.184,117.556,3,https://api.spotify.com/v1/tracks/2gUk2EOIjznTqqr1NwbmMJ,audio_features,spotify:track:2gUk2EOIjznTqqr1NwbmMJ,0.525
0.867,https://api.spotify.com/v1/audio-analysis/0E56lu4IOGOhygjIPC2r1r,0.598,143427,0.273,0E56lu4IOGOhygjIPC2r1r,0,4,0.137,-8.015,1,Behind The Sea [Live In Chicago] - Panic At The Disco,0.0341,160.118,4,https://api.spotify.com/v1/tracks/0E56lu4IOGOhygjIPC2r1r,audio_features,spotify:track:0E56lu4IOGOhygjIPC2r1r,0.347
1.82E-05,https://api.spotify.com/v1/audio-analysis/2OCr6iAGslZkjuk8VTpAbe,0.585,280933,0.873,2OCr6iAGslZkjuk8VTpAbe,0.0022,1,0.188,-4.958,0,Behind The Sun - Red Hot Chili Peppers,0.0482,93.405,4,https://api.spotify.com/v1/tracks/2OCr6iAGslZkjuk8VTpAbe,audio_features,spotify:track:2OCr6iAGslZkjuk8VTpAbe,0.28
0.77,https://api.spotify.com/v1/audio-analysis/1hmDsnhtabIjJPur68pu5Z,0.565,183507,0.46,1hmDsnhtabIjJPur68pu5Z,2.14E-05,7,0.133,-9.741,1,Bela Flor - Maria Gadú,0.0307,101.981,4,https://api.spotify.com/v1/tracks/1hmDsnhtabIjJPur68pu5Z,audio_features,spotify:track:1hmDsnhtabIjJPur68pu5Z,0.282
0.000267,https://api.spotify.com/v1/audio-analysis/4gNNCbZFH3ENjPhtvuXWI9,0.458,208307,0.908,4gNNCbZFH3ENjPhtvuXWI9,0.000205,4,0.357,-5.55,1,Believe - The All-American Rejects,0.0562,160.142,4,https://api.spotify.com/v1/tracks/4gNNCbZFH3ENjPhtvuXWI9,audio_features,spotify:track:4gNNCbZFH3ENjPhtvuXWI9,0.57
3.85E-05,https://api.spotify.com/v1/audio-analysis/7r6KgeFLSGJqbu90KJg1Bv,0.348,271133,0.939,7r6KgeFLSGJqbu90KJg1Bv,1.48E-06,9,0.426,-4.659,1,Believe - Yellowcard,0.0726,175.843,4,https://api.spotify.com/v1/tracks/7r6KgeFLSGJqbu90KJg1Bv,audio_features,spotify:track:7r6KgeFLSGJqbu90KJg1Bv,0.585
0.782,https://api.spotify.com/v1/audio-analysis/0J7Nl22nU7HI6DqaR5dyhv,0.488,248680,0.507,0J7Nl22nU7HI6DqaR5dyhv,0.0202,10,0.225,-15.869,1,Bella - Angus & Julia Stone,0.0377,100.066,4,https://api.spotify.com/v1/tracks/0J7Nl22nU7HI6DqaR5dyhv,audio_features,spotify:track:0J7Nl22nU7HI6DqaR5dyhv,0.369
